inTemp,inHum,outTemp,outHum
12.40,82.10,24.50,80.10
12.40,82.20,24.50,80.10
12.40,82.10,24.50,80.00
12.40,82.00,24.50,79.90
12.30,82.00,24.50,79.80
12.40,82.00,24.50,79.80
12.40,81.90,24.50,79.70
12.40,81.90,24.50,79.60
12.40,81.90,24.60,79.60
12.40,81.90,24.60,79.60
12.40,81.90,24.60,79.50
12.40,81.90,24.60,79.40
12.40,81.80,24.60,79.40
12.40,81.80,24.60,79.30
12.40,81.70,24.60,79.20
12.40,81.70,24.70,79.20
12.40,81.60,24.70,79.10
12.40,81.50,24.60,79.00
12.40,81.50,24.60,78.80
12.40,81.50,24.70,78.90
12.40,81.50,24.70,78.80
12.40,81.30,24.70,78.80
12.40,81.30,24.70,78.70
12.30,81.00,24.80,78.70
12.40,80.90,24.80,78.60
12.30,80.70,24.70,78.50
12.40,80.60,24.80,78.50
12.40,80.50,24.80,78.40
12.40,80.50,24.80,78.40
12.40,80.40,24.80,78.30
12.40,80.40,24.80,78.20
12.40,80.40,24.80,78.20
12.40,80.40,24.90,78.10
12.40,80.30,24.80,78.00
12.40,80.30,24.80,77.90
12.30,80.00,24.90,77.90
12.30,79.70,24.90,77.80
12.40,79.60,24.90,77.80
12.30,79.50,24.90,77.70
12.40,79.50,24.90,77.60
12.40,79.40,24.90,77.60
12.40,79.40,24.90,77.50
12.30,79.20,24.90,77.40
12.40,79.20,24.90,77.40
12.40,79.10,24.90,77.30
12.40,79.10,24.90,77.30
12.30,79.00,24.90,77.20
12.30,79.00,24.90,77.20
12.30,78.90,24.90,77.10
12.30,78.90,25.00,77.10
12.40,78.90,25.00,77.10
12.30,78.80,25.00,77.10
12.30,78.80,25.00,77.00
12.30,78.60,25.00,77.00
12.40,78.50,25.00,76.90
12.40,78.40,25.00,76.90
12.30,78.20,25.00,76.90
12.40,78.20,25.00,76.80
12.30,78.10,25.00,76.80
12.30,78.10,25.00,76.70
12.40,78.10,25.00,76.70
12.40,78.10,25.00,76.60
12.30,78.00,25.00,76.60
12.30,77.90,25.10,76.60
12.40,78.00,25.10,76.50
12.30,77.80,25.00,76.40
12.30,77.70,25.10,76.50
12.30,77.50,25.00,76.40
12.40,77.60,25.00,76.30
12.30,77.50,25.00,76.30
12.30,77.50,25.10,76.30
12.40,77.50,25.10,76.30
12.30,77.30,25.10,76.30
12.30,77.30,25.10,76.30
12.30,77.30,25.10,76.20
12.30,77.00,25.10,76.10
12.30,77.00,25.10,76.10
12.30,77.00,25.20,76.10
12.30,76.90,25.10,76.10
12.30,76.80,25.10,76.00
12.30,76.80,25.10,76.00
12.30,76.80,25.10,76.00
12.30,76.70,25.10,75.90
12.30,76.70,25.10,75.90
12.30,76.70,25.10,75.90
12.30,76.50,25.10,75.90
12.30,76.40,25.10,75.90
12.30,76.30,25.20,75.90
12.30,76.30,25.10,75.80
12.30,76.20,25.10,75.80
12.30,76.00,25.20,75.90
12.30,76.00,25.10,75.70
12.30,75.90,25.10,75.70
12.30,75.90,25.20,75.80
12.30,75.90,25.20,75.80
12.30,75.90,25.20,75.80
12.30,75.90,25.10,75.70
12.30,75.90,25.10,75.70
12.30,75.80,25.10,75.70
12.30,75.80,25.10,75.70
12.30,75.80,25.20,75.70
12.30,75.80,25.10,75.70
12.30,75.80,25.10,75.70
12.30,75.80,25.20,75.70
12.20,75.60,25.10,75.70
12.30,75.70,25.10,75.60
12.30,75.70,25.10,75.60
12.30,75.60,25.10,75.60
12.30,75.60,25.10,75.60
12.30,75.60,25.10,75.60
12.30,75.60,25.10,75.50
12.30,75.60,25.10,75.50
12.30,75.60,25.10,75.50
12.30,75.60,25.10,75.50
12.20,75.50,25.10,75.50
12.20,75.60,25.10,75.50
12.30,75.60,25.10,75.50
12.20,75.50,25.00,75.50
12.30,75.50,25.10,75.50
12.30,75.50,25.10,75.50
12.30,75.50,25.10,75.50
12.20,75.30,25.10,75.50
12.20,75.10,25.10,75.50
12.20,75.10,25.10,75.50
12.30,75.10,25.10,75.50
12.30,75.10,25.10,75.50
12.30,75.10,25.10,75.60
12.20,75.10,25.10,75.60
12.30,75.20,25.10,75.70
12.20,75.30,25.10,75.70
12.30,75.40,25.10,75.70
12.20,75.30,25.10,75.70
12.20,75.10,25.10,75.70
12.20,75.20,25.00,75.70
12.20,75.20,25.00,75.70
12.30,75.20,25.10,75.70
12.20,75.20,25.00,75.70
12.20,75.20,25.00,75.70
12.30,75.20,25.10,75.80
12.30,75.20,25.00,75.80
12.20,75.30,25.00,75.80
12.20,75.40,25.10,75.90
12.20,75.40,25.00,75.80
12.20,75.40,25.00,75.90
12.30,75.50,25.00,75.90
12.30,75.50,25.00,75.90
12.30,75.60,25.00,75.90
12.30,75.60,25.00,75.90
12.30,75.60,25.00,75.90
12.20,75.60,25.00,75.90
12.30,75.70,25.00,76.00
12.20,75.60,25.00,76.00
12.20,75.70,25.00,76.00
12.30,75.80,25.00,76.00
12.20,75.80,25.00,76.00
12.20,75.80,25.00,76.10
12.20,75.90,25.00,76.10
12.30,76.00,25.00,76.10
12.20,76.00,25.00,76.10
12.30,76.00,24.90,76.10
12.20,75.90,25.00,76.10
12.20,76.00,25.00,76.10
12.20,76.00,25.00,76.10
12.20,76.00,25.00,76.10
12.20,76.10,24.90,76.20
12.20,76.10,25.00,76.20
12.20,76.20,24.90,76.20
12.20,76.10,24.90,76.20
12.20,76.20,24.90,76.20
12.20,76.20,24.90,76.30
12.20,76.20,24.90,76.40
12.20,76.20,24.90,76.40
12.20,76.30,24.90,76.40
12.20,76.30,24.90,76.40
12.20,76.30,24.90,76.40
12.30,76.40,24.90,76.40
12.20,76.40,24.90,76.50
12.20,76.40,24.90,76.50
12.20,76.40,24.90,76.50
12.30,76.50,24.90,76.50
12.30,76.50,24.90,76.60
12.20,76.50,24.80,76.50
12.20,76.50,24.90,76.60
12.20,76.60,24.90,76.60
12.20,76.60,24.90,76.60
12.30,76.70,24.80,76.50
12.30,76.80,24.80,76.60
12.20,76.80,24.80,76.60
12.20,76.90,24.80,76.60
12.20,77.00,24.80,76.60
12.20,77.10,24.80,76.60
12.30,77.30,24.80,76.60
12.20,77.20,24.80,76.60
12.20,77.30,24.80,76.70
12.20,77.30,24.80,76.80
12.30,77.40,24.80,76.80
12.20,77.40,24.80,76.80
12.30,77.50,24.80,76.90
12.20,77.50,24.80,76.90
12.20,77.60,24.80,77.00
12.20,77.70,24.80,77.00
12.20,77.80,24.80,77.00
12.20,77.80,24.80,77.00
12.20,77.90,24.80,77.00
12.20,77.90,24.80,77.00
12.20,77.90,24.70,77.00
12.30,78.10,24.80,77.10
12.20,78.10,24.70,77.10
12.20,78.10,24.80,77.20
12.20,78.20,24.80,77.20
12.20,78.30,24.80,77.20
12.20,78.40,24.70,77.20
12.30,78.60,24.70,77.20
12.30,78.60,24.70,77.40
12.30,78.70,24.70,77.60
12.30,78.70,24.70,77.50
12.20,78.60,24.70,77.50
12.30,78.70,24.70,77.60
12.20,78.70,24.70,77.80
12.20,78.70,24.70,77.80
12.30,78.70,24.70,77.70
12.30,78.80,24.70,77.80
12.30,78.70,24.70,77.80
12.30,78.70,24.70,77.80
12.30,78.70,24.70,77.80
12.20,78.70,24.70,77.90
12.20,78.70,24.70,78.00
12.20,78.70,24.70,78.00
12.30,78.80,24.70,78.00
12.20,78.80,24.60,77.90
12.20,78.90,24.60,78.00
12.30,79.00,24.60,78.00
12.20,78.90,24.70,78.00
12.20,78.90,24.60,77.90
12.20,78.90,24.60,77.80
12.20,78.90,24.60,77.80
12.30,79.10,24.60,77.80
12.20,79.10,24.60,78.00
12.30,79.20,24.60,77.90
12.30,79.30,24.60,78.00
12.30,79.40,24.60,78.10
12.30,79.50,24.60,78.20
12.30,79.60,24.60,78.20
12.20,79.70,24.60,78.50
12.20,79.70,24.60,78.40
12.20,79.70,24.60,78.40
12.30,79.70,24.60,78.60
12.30,79.70,24.60,78.70
12.20,79.70,24.50,78.50
12.20,79.60,24.60,78.60
12.20,79.60,24.60,78.40
12.30,79.70,24.60,78.40
12.20,79.70,24.60,78.40
12.20,79.70,24.50,78.40
12.20,79.80,24.60,78.50
12.30,79.90,24.60,78.40
12.30,80.00,24.50,78.40
12.30,80.00,24.50,78.40
12.30,80.10,24.50,78.40
12.20,80.00,24.50,78.40
12.20,80.00,24.50,78.50
12.30,80.10,24.50,78.50
12.30,80.10,24.50,78.50
12.30,80.10,24.50,78.50
12.30,80.00,24.50,78.60
12.20,79.90,24.50,78.50
12.30,80.00,24.50,78.60
12.30,80.10,24.50,78.60
12.20,80.10,24.50,78.60
12.30,80.20,24.50,78.70
12.30,80.20,24.50,78.70
12.30,80.20,24.50,78.70
12.30,80.30,24.50,78.70
12.20,80.30,24.50,78.90
12.30,80.30,24.50,79.00
12.20,80.30,24.50,79.10
12.30,80.30,24.50,79.20
12.20,80.30,24.40,79.10
12.20,80.30,24.40,79.00
12.20,80.30,24.40,79.00
12.30,80.40,24.50,79.00
12.20,80.30,24.50,79.00
12.30,80.40,24.40,79.00
12.30,80.50,24.40,79.00
12.30,80.40,24.50,79.00
12.20,80.30,24.50,79.00
12.30,80.40,24.40,79.00
12.20,80.30,24.40,79.10
12.20,80.30,24.40,79.10
12.20,80.30,24.40,79.10
12.30,80.30,24.40,79.10
12.30,80.40,24.40,79.10
12.30,80.40,24.40,79.10
12.30,80.40,24.40,79.20
12.30,80.50,24.40,79.20
12.30,80.50,24.40,79.20
12.20,80.50,24.40,79.20
12.30,80.60,24.40,79.30
12.30,80.60,24.40,79.50
12.30,80.70,24.40,79.40
12.30,80.70,24.40,79.50
12.30,80.70,24.40,79.50
12.30,80.80,24.40,79.40
12.30,80.90,24.40,79.50
12.30,81.10,24.40,79.50
12.20,81.10,24.40,79.50
12.30,81.20,24.40,79.50
12.30,81.30,24.40,79.70
12.30,81.30,24.40,79.80
12.30,81.30,24.40,79.80
12.30,81.30,24.40,79.80
12.30,81.30,24.40,79.80
12.30,81.30,24.40,79.80
12.20,81.20,24.40,79.80
12.30,81.30,24.40,80.10
12.30,81.30,24.30,80.00
12.30,81.40,24.30,80.10
12.30,81.60,24.30,80.10
12.30,81.60,24.40,80.10
12.30,81.70,24.30,80.10
12.30,81.80,24.30,80.10
12.30,81.80,24.30,80.00
12.30,81.80,24.30,80.00
12.30,81.80,24.30,80.00
12.20,81.70,24.30,80.00
12.30,81.80,24.30,80.00
12.30,81.90,24.30,80.00
12.30,81.90,24.30,80.00
12.30,81.90,24.30,80.00
12.30,82.00,24.30,80.10
12.30,82.00,24.30,80.00
12.30,82.00,24.30,80.00
12.30,82.00,24.30,80.10
12.30,82.10,24.30,80.10
12.30,82.10,24.30,80.10
12.30,82.10,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.30,24.30,80.10
12.30,82.30,24.30,80.10
12.30,82.30,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.30,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.20,24.30,80.10
12.30,82.20,24.20,80.10
12.30,82.20,24.30,80.20
12.30,82.20,24.30,80.20
12.30,82.40,24.20,80.20
12.30,82.40,24.30,80.30
12.30,82.40,24.30,80.50
12.30,82.50,24.30,80.50
12.30,82.40,24.30,80.70
12.30,82.40,24.30,80.80
12.30,82.40,24.20,80.70
12.30,82.40,24.20,80.60
12.30,82.40,24.20,80.50
12.30,82.40,24.30,80.50
12.30,82.40,24.30,80.50
12.30,82.40,24.20,80.40
12.30,82.40,24.20,80.40
12.30,82.40,24.20,80.40
12.30,82.40,24.20,80.30
12.30,82.40,24.20,80.30
12.30,82.40,24.30,80.50
12.30,82.40,24.20,80.30
12.30,82.50,24.20,80.30
12.40,82.50,24.20,80.30
12.30,82.50,24.20,80.40
12.30,82.50,24.20,80.40
12.40,82.60,24.20,80.50
12.30,82.50,24.20,80.50
12.30,82.50,24.20,80.50
12.30,82.50,24.20,80.50
12.30,82.50,24.20,80.50
12.30,82.50,24.20,80.50
12.40,82.50,24.20,80.50
12.40,82.50,24.20,80.60
12.30,82.50,24.20,80.70
12.30,82.50,24.20,80.70
12.40,82.60,24.20,80.70
12.40,82.60,24.20,80.70
12.30,82.50,24.20,80.70
12.40,82.70,24.20,80.70
12.30,82.60,24.20,80.70
12.30,82.60,24.20,80.70
12.40,82.70,24.20,80.70
12.40,82.70,24.20,80.70
12.40,82.70,24.20,80.70
12.30,82.70,24.20,80.70
12.30,82.70,24.20,80.80
12.30,82.90,24.20,80.90
12.30,83.00,24.20,80.90
12.40,83.10,24.10,80.80
12.30,83.10,24.10,80.80
12.30,83.00,24.20,80.80
12.30,83.10,24.20,80.90
12.30,83.10,24.20,80.90
12.40,83.20,24.20,80.90
12.40,83.30,24.20,80.90
12.40,83.30,24.20,80.90
12.30,83.20,24.20,80.80
12.30,83.20,24.20,80.90
12.40,83.30,24.10,80.80
12.30,83.20,24.10,80.80
12.40,83.30,24.20,80.90
12.40,83.30,24.20,80.90
12.40,83.30,24.20,80.90
12.30,83.20,24.10,80.90
12.40,83.30,24.10,80.90
12.30,83.20,24.20,80.90
12.40,83.30,24.10,80.90
12.40,83.30,24.20,81.00
12.40,83.40,24.10,80.90
12.40,83.40,24.20,81.00
12.30,83.40,24.10,80.90
12.40,83.40,24.20,81.00
12.30,83.40,24.10,80.90
12.40,83.50,24.10,81.00
12.40,83.50,24.20,81.00
12.30,83.40,24.10,80.90
12.40,83.50,24.20,81.10
12.40,83.50,24.20,81.20
12.40,83.60,24.20,81.30
12.40,83.60,24.10,81.30
12.40,83.60,24.20,81.30
12.30,83.60,24.20,81.20
12.40,83.70,24.20,81.10
12.40,83.80,24.20,81.10
12.40,83.80,24.20,81.10
12.40,83.90,24.20,81.00
12.30,83.80,24.20,81.10
12.40,83.90,24.20,81.20
12.30,83.90,24.20,81.30
12.40,83.90,24.20,81.30
12.30,83.90,24.20,81.20
12.40,84.00,24.20,81.10
12.40,84.00,24.30,81.10
12.40,83.90,24.30,81.00
12.40,83.80,24.20,80.90
12.30,83.70,24.20,81.10
12.40,83.80,24.30,81.10
12.30,83.70,24.30,81.00
12.40,83.80,24.30,80.90
12.30,83.60,24.30,80.80
12.30,83.60,24.30,80.70
12.30,83.60,24.30,80.70
12.30,83.50,24.30,80.60
12.40,83.60,24.30,80.50
12.30,83.50,24.30,80.50
12.30,83.50,24.30,80.40
12.30,83.50,24.40,80.40
12.40,83.50,24.40,80.30
12.40,83.60,24.40,80.30
12.40,83.60,24.40,80.30
12.30,83.60,24.40,80.20
12.40,83.70,24.40,80.10
12.40,83.70,24.40,80.10
12.30,83.60,24.40,80.10
12.40,83.70,24.40,79.90
12.30,83.60,24.40,80.00
12.30,83.50,24.40,79.90
12.30,83.50,24.50,80.10
12.30,83.40,24.50,80.10
12.40,83.40,24.50,79.80
12.40,83.40,24.50,79.80
12.40,83.30,24.50,79.80
12.40,83.20,24.50,79.70
12.30,83.10,24.50,79.60
12.30,83.00,24.50,79.50
12.30,82.90,24.50,79.40
12.30,82.90,24.50,79.40
12.30,82.80,24.60,79.30
12.30,82.80,24.60,79.20
12.30,82.70,24.60,79.20
12.30,82.60,24.60,79.10
12.30,82.50,24.60,79.00
12.30,82.50,24.60,79.00
12.30,82.40,24.60,78.90
12.30,82.30,24.60,78.90
12.30,82.20,24.60,78.90
12.30,82.10,24.70,78.90
12.30,82.10,24.60,78.80
12.30,82.10,24.70,78.80
12.30,82.10,24.70,78.80
12.30,82.10,24.60,78.60
12.30,82.00,24.70,78.60
12.30,82.00,24.70,78.60
12.30,81.90,24.70,78.50
12.30,81.80,24.70,78.50
12.30,81.80,24.70,78.40
12.30,81.70,24.70,78.40
12.30,81.70,24.70,78.30
12.30,81.60,24.80,78.30
12.30,81.50,24.80,78.20
12.30,81.30,24.70,78.20
12.30,81.30,24.80,78.20
12.30,81.20,24.80,78.10
12.30,81.10,24.80,78.00
12.30,81.00,24.80,78.00
12.30,80.90,24.80,77.90
12.30,80.90,24.80,77.90
12.30,80.80,24.80,77.80
12.30,80.80,24.80,77.80
12.30,80.80,24.80,77.80
12.30,80.80,24.90,77.80
12.30,80.80,24.90,77.70
12.30,80.80,24.80,77.60
12.30,80.70,24.90,77.60
12.30,80.50,24.90,77.60
12.30,80.40,24.90,77.50
12.30,80.30,24.90,77.40
12.30,80.20,24.90,77.40
12.30,80.20,24.90,77.30
12.30,80.20,24.90,77.20
12.30,80.10,24.90,77.20
12.30,80.10,24.90,77.10
12.30,80.10,25.00,77.10
12.30,80.10,25.00,77.10
12.30,80.10,25.00,77.00
12.30,80.00,25.00,76.90
12.30,80.00,24.90,76.80
12.30,79.80,25.00,76.90
12.30,79.80,25.00,76.80
12.30,79.70,25.00,76.70
12.20,79.60,25.00,76.70
12.30,79.60,25.00,76.70
12.30,79.40,25.00,76.60
12.30,79.30,25.00,76.60
12.20,79.20,25.00,76.50
12.30,79.10,25.10,76.50
12.30,79.10,25.00,76.50
12.30,79.10,25.00,76.40
12.30,78.90,25.00,76.30
12.20,78.80,25.00,76.30
12.20,78.80,25.00,76.30
12.30,78.80,25.00,76.30
12.30,78.70,25.00,76.20
12.20,78.50,25.00,76.20
12.20,78.40,25.00,76.20
12.20,78.40,25.10,76.30
12.20,78.40,25.10,76.30
12.30,78.50,25.00,76.20
12.30,78.50,25.10,76.20
12.20,78.40,25.10,76.20
12.20,78.30,25.10,76.30
12.20,78.30,25.10,76.10
12.20,78.20,25.00,76.00
12.20,78.10,25.10,76.10
12.20,78.00,25.10,76.00
12.30,78.10,25.10,76.10
12.20,78.10,25.10,76.00
12.20,78.10,25.00,75.90
12.20,78.10,25.10,76.00
12.20,78.10,25.10,75.90
12.20,78.10,25.00,75.80
12.20,78.00,25.10,75.90
12.20,77.90,25.00,75.70
12.20,77.90,25.00,75.70
12.30,77.90,25.10,75.80
12.20,77.80,25.10,75.80
12.20,77.80,25.00,75.80
12.20,77.70,25.00,76.10
12.20,77.60,25.00,76.10
12.20,77.50,25.10,76.10
12.20,77.40,25.00,76.40
12.20,77.30,25.00,76.40
12.20,77.30,25.00,76.20
12.20,77.30,25.00,76.10
12.20,77.30,25.00,76.00
12.20,77.30,25.00,76.00
12.20,77.20,25.00,75.90
12.20,77.20,25.00,75.90
12.20,77.30,25.00,75.90
12.20,77.30,25.00,75.90
12.20,77.30,25.00,75.90
12.20,77.20,25.00,75.90
12.20,77.20,25.00,75.90
12.30,77.20,25.00,75.90
12.20,77.20,25.00,75.90
12.20,77.20,25.00,75.90
12.20,77.20,25.00,75.90
12.20,77.30,25.00,75.90
12.20,77.30,24.90,75.90
12.20,77.30,24.90,75.90
12.20,77.40,25.00,75.90
12.20,77.40,24.90,76.00
12.20,77.30,24.90,76.00
12.20,77.30,24.90,76.40
12.20,77.30,25.00,76.30
12.20,77.20,24.90,76.40
12.20,77.30,25.00,76.50
12.20,77.30,24.90,76.40
12.20,77.30,25.00,76.40
12.20,77.10,24.90,76.50
12.20,77.10,24.90,76.40
12.20,77.10,24.90,76.40
12.20,77.00,24.90,76.40
12.20,77.10,24.90,76.30
12.20,77.00,24.90,76.30
12.20,77.00,24.90,76.30
12.20,77.00,24.90,76.60
12.20,77.10,24.90,76.80
12.20,77.10,24.90,76.80
12.20,77.00,24.90,76.80
12.20,77.00,24.90,76.80
12.20,77.00,24.90,76.60
12.20,77.00,24.90,76.60
12.20,77.10,24.90,76.60
12.20,77.20,24.80,76.60
12.20,77.20,24.90,76.80
12.20,77.30,24.80,76.80
12.20,77.30,24.80,77.00
12.20,77.30,24.80,77.00
12.20,77.30,24.90,76.80
12.20,77.30,24.80,76.70
12.10,77.30,24.80,76.70
12.20,77.40,24.80,76.60
12.20,77.50,24.80,76.60
12.20,77.50,24.80,76.80
12.20,77.50,24.80,77.00
12.20,77.50,24.80,77.00
12.20,77.70,24.80,77.00
12.20,77.70,24.80,77.10
12.10,77.70,24.80,77.20
12.20,77.80,24.80,77.30
12.20,77.80,24.80,77.40
12.20,77.90,24.80,77.20
12.20,77.90,24.80,77.20
12.20,78.00,24.80,77.30
12.20,78.00,24.80,77.20
12.20,78.00,24.80,77.30
12.20,78.10,24.70,77.20
12.20,78.10,24.70,77.40
12.20,78.10,24.70,77.30
12.20,78.20,24.80,77.40
12.20,78.20,24.70,77.20
12.20,78.20,24.80,77.40
12.20,78.30,24.70,77.40
12.20,78.30,24.70,77.60
12.20,78.30,24.70,77.60
12.20,78.40,24.70,77.50
12.20,78.40,24.70,77.40
12.20,78.40,24.70,77.40
12.20,78.40,24.70,77.40
12.10,78.40,24.70,77.40
12.20,78.50,24.70,77.40
12.20,78.50,24.70,77.40
12.10,78.40,24.70,77.40
12.20,78.60,24.70,77.40
12.20,78.60,24.70,77.40
12.20,78.70,24.70,77.40
12.20,78.70,24.70,77.40
12.20,78.80,24.70,77.40
12.20,78.80,24.70,77.40
12.20,78.80,24.70,77.40
12.20,78.80,24.70,77.40
12.10,78.80,24.70,77.50
12.10,78.80,24.70,77.50
12.20,78.90,24.70,77.50
12.10,79.00,24.70,77.50
12.20,79.10,24.70,77.60
12.20,79.10,24.70,77.70
12.20,79.20,24.70,77.80
12.10,79.10,24.70,77.70
12.20,79.20,24.70,77.70
12.20,79.30,24.70,77.60
12.10,79.20,24.60,77.60
12.20,79.30,24.60,77.60
12.20,79.40,24.60,77.60
12.20,79.50,24.70,77.70
12.20,79.60,24.60,77.60
12.20,79.60,24.60,77.60
12.20,79.70,24.60,77.60
12.20,79.70,24.60,77.70
12.20,79.80,24.60,77.70
12.20,79.80,24.70,77.80
12.20,79.80,24.60,77.70
12.20,79.90,24.60,77.80
12.20,79.90,24.60,77.80
12.10,79.90,24.60,77.80
12.30,80.10,24.60,77.80
12.20,80.10,24.60,77.80
12.20,80.10,24.60,77.80
12.20,80.20,24.60,77.80
12.20,80.20,24.60,77.90
12.20,80.20,24.60,78.00
12.20,80.30,24.60,78.00
12.20,80.30,24.60,78.10
12.20,80.30,24.60,78.10
12.20,80.30,24.60,78.10
12.20,80.30,24.60,78.00
12.20,80.40,24.60,78.10
12.20,80.40,24.60,78.10
12.20,80.50,24.60,78.10
12.20,80.40,24.50,78.00
12.20,80.40,24.60,78.20
12.30,80.50,24.50,78.10
12.20,80.50,24.50,78.20
12.20,80.40,24.60,78.20
12.20,80.40,24.50,78.20
12.20,80.40,24.50,78.20
12.20,80.50,24.50,78.30
12.20,80.50,24.50,78.30
12.10,80.40,24.50,78.40
12.20,80.40,24.50,78.30
12.20,80.50,24.50,78.40
12.20,80.50,24.50,78.40
12.20,80.50,24.50,78.40
12.20,80.50,24.50,78.40
12.20,80.60,24.50,78.40
12.20,80.70,24.50,78.50
12.20,80.80,24.50,78.50
12.20,80.80,24.50,78.50
12.20,80.80,24.40,78.50
12.20,80.80,24.50,78.60
12.20,81.00,24.50,78.90
12.20,81.00,24.50,79.00
12.20,81.10,24.50,79.20
12.30,81.20,24.40,79.00
12.20,81.20,24.40,79.10
12.20,81.20,24.40,79.00
12.20,81.20,24.40,79.00
12.20,81.20,24.50,79.00
12.20,81.30,24.40,78.90
12.20,81.30,24.40,79.00
12.20,81.30,24.40,78.90
12.20,81.30,24.40,79.00
12.20,81.30,24.40,79.00
12.20,81.40,24.50,79.00
12.20,81.50,24.40,79.00
12.20,81.50,24.40,79.00
12.20,81.50,24.40,79.00
12.20,81.60,24.40,79.00
12.20,81.60,24.40,79.00
12.10,81.50,24.40,79.00
12.20,81.60,24.40,79.10
12.20,81.60,24.40,79.10
12.20,81.60,24.40,79.10
12.20,81.60,24.40,79.10
12.20,81.60,24.40,79.20
12.20,81.60,24.40,79.20
12.20,81.70,24.40,79.20
12.20,81.80,24.40,79.20
12.20,81.80,24.40,79.20
12.20,81.90,24.40,79.20
12.20,81.90,24.40,79.20
12.20,82.00,24.40,79.20
12.20,82.00,24.40,79.20
12.20,82.00,24.30,79.20
12.20,82.00,24.40,79.40
12.30,82.10,24.30,79.20
12.20,82.00,24.30,79.30
12.20,82.10,24.30,79.30
12.20,82.10,24.40,79.40
12.20,82.10,24.30,79.40
12.20,82.10,24.40,79.50
12.30,82.10,24.40,79.50
12.20,82.00,24.30,79.50
12.20,82.00,24.40,79.60
12.20,82.10,24.30,79.50
12.20,82.00,24.30,79.50
12.20,82.10,24.30,79.60
12.20,82.10,24.30,79.60
12.20,82.10,24.40,79.60
12.20,82.10,24.30,79.60
12.20,82.10,24.30,79.60
12.20,82.20,24.30,79.60
12.30,82.30,24.30,79.60
12.20,82.20,24.30,79.60
12.20,82.30,24.40,79.80
12.20,82.40,24.30,79.70
12.20,82.40,24.30,79.80
12.20,82.40,24.30,79.80
12.30,82.50,24.30,79.80
12.20,82.60,24.30,79.80
12.20,82.60,24.30,80.00
12.20,82.60,24.30,80.10
12.30,82.70,24.30,80.00
12.20,82.80,24.20,79.90
12.20,82.90,24.30,80.00
12.20,82.80,24.30,80.00
12.20,82.80,24.30,80.10
12.20,82.90,24.30,80.10
12.20,82.80,24.20,80.10
12.20,82.70,24.30,80.10
12.20,82.70,24.20,80.10
12.20,82.80,24.20,80.10
12.30,82.90,24.20,80.10
12.20,82.90,24.20,80.10
12.30,83.00,24.20,80.10
12.20,83.00,24.20,80.10
12.20,83.00,24.20,80.10
12.30,83.10,24.20,80.10
12.30,83.10,24.20,80.20
12.30,83.10,24.20,80.20
12.20,83.10,24.20,80.20
12.30,83.10,24.20,80.20
12.20,83.10,24.20,80.20
12.20,83.10,24.20,80.30
12.30,83.10,24.20,80.30
12.20,83.10,24.20,80.30
12.30,83.10,24.20,80.30
12.30,83.10,24.20,80.30
12.20,83.10,24.20,80.40
12.30,83.10,24.20,80.50
12.30,83.10,24.20,80.40
12.30,83.10,24.10,80.40
12.20,83.10,24.20,80.50
12.30,83.10,24.10,80.40
12.30,83.10,24.20,80.50
12.30,83.20,24.20,80.50
12.20,83.10,24.20,80.50
12.30,83.10,24.10,80.50
12.20,83.10,24.20,80.50
12.30,83.20,24.10,80.50
12.20,83.10,24.10,80.50
12.30,83.20,24.20,80.60
12.30,83.20,24.10,80.50
12.30,83.30,24.10,80.60
12.30,83.20,24.10,80.60
12.30,83.30,24.20,80.70
12.30,83.30,24.10,80.70
12.30,83.30,24.10,80.70
12.30,83.30,24.10,80.70
12.20,83.20,24.10,80.70
12.30,83.30,24.10,80.70
12.20,83.20,24.20,80.90
12.30,83.40,24.10,80.80
12.30,83.40,24.10,80.80
12.20,83.30,24.10,80.80
12.30,83.40,24.10,80.80
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.20,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.40,24.10,80.90
12.30,83.50,24.10,81.00
12.30,83.50,24.10,81.00
12.30,83.50,24.10,81.00
12.30,83.50,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.70,24.10,81.10
12.30,83.60,24.10,81.10
12.30,83.50,24.10,81.30
12.30,83.60,24.10,81.30
12.30,83.60,24.10,81.20
12.30,83.60,24.10,81.20
12.30,83.60,24.10,81.30
12.30,83.60,24.10,81.30
12.30,83.60,24.10,81.30
12.30,83.60,24.10,81.30
12.30,83.60,24.00,81.30
12.30,83.70,24.00,81.30
12.30,83.80,24.10,81.30
12.30,83.90,24.10,81.30
12.30,84.00,24.10,81.30
12.30,84.00,24.10,81.30
