Temperature_A,Humidity_A,Temperature_B,Humidity_B,Temperature_C,Humidity_C,Weight_A1,Weight_A2,Weight_A3,Weight_B1,Weight_B2,Weight_B3,Weight_C1,Weight_C2,Weight_C3,Priority_A,Priority_B,Priority_C
18.5,62.4,26.8,71.4,34.6,72.9,57.0,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.5,62.4,26.8,71.3,34.6,72.8,57.0,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.5,62.2,26.8,71.3,34.6,72.8,57.0,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.5,62.0,26.9,71.5,34.7,72.8,57.0,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.4,62.2,26.9,71.4,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.4,62.2,26.9,71.3,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.5,62.4,26.9,71.2,34.7,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.4,62.3,26.9,71.2,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.4,62.3,26.9,71.2,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.2,26.9,71.1,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.4,62.2,26.9,71.1,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.3,26.9,71.0,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.4,26.9,71.0,34.6,72.7,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.3,26.9,71.0,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.3,26.9,71.0,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,62.3,26.9,71.0,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.3,26.9,71.0,34.6,72.6,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.3,62.5,26.9,71.0,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,62.7,26.9,70.9,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,62.6,26.9,70.9,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,62.7,26.9,70.8,34.6,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.1,62.8,26.9,70.9,34.5,72.8,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,63.1,26.9,70.9,34.6,73.0,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,63.1,26.9,70.8,34.6,73.0,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,63.3,26.9,70.8,34.6,73.0,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.2,63.3,26.9,70.8,34.6,73.0,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.1,63.5,26.9,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.1,63.7,26.9,70.7,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.1,63.7,26.9,70.7,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.1,63.7,26.9,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.7,27.0,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.7,27.0,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.7,27.0,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.5,27.0,70.8,34.5,73.2,137.2,22.5,79.8,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.4,26.9,70.7,34.4,73.0,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.3,26.9,70.6,34.4,72.9,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
18.0,63.4,26.9,70.6,34.4,73.0,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,63.6,26.9,70.6,34.4,73.1,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,63.8,27.0,71.0,34.4,73.4,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,63.9,26.9,71.0,34.4,73.4,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,64.0,26.9,71.0,34.4,73.5,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,64.1,26.9,70.9,34.4,73.5,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,64.1,26.9,70.9,34.4,73.5,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.2,26.9,70.9,34.4,73.6,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.9,64.3,26.9,71.0,34.4,73.6,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.2,26.9,70.8,34.4,73.5,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.2,26.9,70.8,34.4,73.5,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.3,26.9,70.8,34.4,73.6,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.3,26.9,70.8,34.4,73.6,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.4,26.9,70.8,34.4,73.6,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.6,26.9,70.8,34.4,73.7,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.8,64.8,26.9,70.7,34.4,73.8,137.2,22.5,0.9,7.8,12.4,82.0,85.4,29.0,16.0,Média,Baixa,Média
17.7,64.8,26.9,70.7,34.3,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.7,64.9,26.9,70.7,34.3,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.8,64.8,26.9,70.8,34.4,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.7,64.8,26.8,70.6,34.2,73.7,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.8,26.9,70.7,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.7,26.9,70.8,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.7,64.8,26.9,70.8,34.3,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.7,64.9,26.8,70.7,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.7,64.9,26.8,70.8,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.9,26.9,70.9,34.2,73.9,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.9,26.8,70.8,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.8,26.8,70.9,34.2,73.8,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,64.8,26.8,71.0,34.2,73.9,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,65.0,26.8,71.0,34.2,74.0,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,65.1,26.8,71.0,34.2,74.0,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.4,26.8,71.0,34.2,74.2,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.5,26.8,71.3,34.2,74.4,137.2,22.5,0.9,7.8,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.5,26.8,71.6,34.2,74.6,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.5,26.8,71.6,34.2,74.6,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.6,65.5,26.8,71.6,34.2,74.6,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.6,26.8,72.3,34.2,74.9,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.5,26.7,72.1,34.1,74.8,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.6,26.7,72.6,34.1,75.1,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.7,26.7,72.3,34.1,75.0,137.2,22.5,0.9,103.6,12.4,32.2,77.4,29.0,16.0,Média,Baixa,Média
17.5,65.8,26.7,72.5,34.1,75.2,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.5,66.0,26.7,72.6,34.1,75.3,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.5,66.0,26.7,72.4,34.1,75.2,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.0,26.7,72.3,34.0,75.2,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.2,26.7,72.7,34.0,75.4,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.2,26.7,72.7,34.0,75.4,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.3,26.7,72.9,34.0,75.6,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.4,26.7,73.5,34.0,76.0,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.4,26.6,73.5,34.0,76.0,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.4,26.7,73.0,34.0,75.7,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.3,66.4,26.7,72.7,34.0,75.6,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.6,26.6,72.8,34.0,75.7,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.3,66.7,26.6,72.9,34.0,75.8,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,66.8,26.6,72.8,34.0,75.8,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.3,66.8,26.6,73.1,34.0,75.9,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,16.0,Média,Baixa,Média
17.4,67.0,26.6,73.3,34.0,76.2,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.4,67.0,26.6,72.9,34.0,76.0,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.3,67.1,26.6,72.7,34.0,75.9,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.3,67.1,26.6,72.7,34.0,75.9,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.2,67.0,26.5,72.6,33.8,75.8,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.3,67.3,26.6,72.8,34.0,76.0,137.2,22.5,0.9,103.6,12.4,74.4,0.4,29.0,29.4,Média,Baixa,Média
17.3,67.5,26.5,72.8,33.9,76.2,137.2,22.5,0.9,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.4,26.6,72.9,33.9,76.2,137.2,22.5,0.9,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.3,67.5,26.5,72.8,33.9,76.2,137.2,22.5,0.9,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.4,26.5,72.8,33.8,76.1,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.5,26.5,73.1,33.8,76.3,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.5,26.5,73.0,33.8,76.2,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.5,26.5,73.0,33.8,76.2,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.6,26.5,73.2,33.8,76.4,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.6,26.5,73.6,33.8,76.6,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.2,67.7,26.5,73.8,33.8,76.8,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.8,26.5,73.6,33.8,76.7,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.6,26.5,73.6,33.8,76.6,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.4,26.5,73.6,33.8,76.5,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.4,26.4,73.2,33.8,76.3,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.4,26.5,73.4,33.8,76.4,137.2,22.5,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.4,26.5,73.2,33.8,76.3,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.5,26.4,73.2,33.8,76.4,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.6,26.4,73.6,33.8,76.6,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.8,26.4,73.9,33.8,76.8,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,67.9,26.4,73.8,33.8,76.8,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.0,68.0,26.4,73.5,33.7,76.8,137.2,3.8,13.6,117.6,12.4,42.9,38.4,29.0,29.4,Média,Baixa,Média
17.1,68.1,26.4,73.4,33.8,76.8,137.2,3.8,13.6,117.6,12.4,42.9,38.4,10.6,2.1,Média,Baixa,Média
17.0,68.1,26.4,73.4,33.7,76.8,137.2,3.8,13.6,117.6,12.4,42.9,38.4,10.6,2.1,Média,Baixa,Média
17.1,68.0,26.4,73.4,33.8,76.7,137.2,3.8,13.6,117.6,116.2,42.9,38.4,10.6,2.1,Média,Baixa,Média
17.1,68.0,26.4,73.2,33.8,76.6,137.2,3.8,13.6,117.6,116.2,42.9,38.4,10.6,2.1,Média,Baixa,Média
17.0,68.1,26.4,73.2,33.7,76.6,137.2,3.8,13.6,117.6,116.2,42.9,38.4,10.6,2.1,Média,Baixa,Média
17.0,68.1,26.4,73.2,33.7,76.6,137.2,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.2,26.4,73.3,33.7,76.8,137.2,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.4,26.4,73.3,33.7,76.8,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.5,26.4,73.7,33.7,77.1,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.7,26.3,73.7,33.6,77.2,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.7,26.4,73.7,33.7,77.2,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,68.7,26.3,74.0,33.6,77.4,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,69.0,26.3,73.7,33.6,77.4,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,69.0,26.3,73.7,33.6,77.4,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.1,26.3,73.9,33.6,77.5,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.3,26.3,74.0,33.6,77.6,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
17.0,69.3,26.3,74.1,33.6,77.7,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.3,26.3,74.0,33.6,77.6,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.1,26.3,74.3,33.6,77.7,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.3,74.7,33.6,77.8,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,68.9,26.3,74.6,33.6,77.8,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.3,74.4,33.6,77.7,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.1,26.3,74.3,33.6,77.7,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.3,74.2,33.6,77.6,12.5,3.8,13.6,117.6,116.2,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.3,74.2,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.8,69.0,26.3,74.3,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.3,74.3,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,68.8,26.3,74.3,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.8,68.9,26.3,74.4,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.9,69.0,26.2,74.3,33.6,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,2.1,Média,Baixa,Média
16.8,69.0,26.2,74.3,33.5,77.6,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.0,26.2,74.5,33.5,77.8,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.9,68.8,26.2,75.0,33.6,77.9,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.0,26.2,75.5,33.5,78.2,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.3,26.2,75.7,33.5,78.5,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.4,26.2,75.4,33.5,78.4,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.6,26.2,75.1,33.5,78.4,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.8,69.6,26.2,75.0,33.5,78.3,12.5,3.8,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.7,69.3,26.2,75.0,33.4,78.2,12.5,4.4,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.7,69.2,26.2,75.1,33.4,78.2,12.5,4.4,13.6,117.6,29.6,4.8,47.2,10.6,117.6,Média,Baixa,Média
16.7,69.1,26.2,75.2,33.4,78.2,12.5,4.4,13.6,117.6,29.6,54.4,29.6,10.6,117.6,Média,Baixa,Média
16.7,68.8,26.2,75.4,33.4,78.1,12.5,4.4,13.6,117.6,29.6,54.4,29.6,10.6,117.6,Média,Baixa,Média
16.8,69.0,26.1,75.2,33.4,78.1,12.5,4.4,13.6,117.6,29.6,54.4,29.6,10.6,117.6,Média,Baixa,Média
16.7,69.0,26.1,75.2,33.4,78.1,12.5,4.4,13.6,117.6,29.6,54.4,29.6,10.6,117.6,Média,Baixa,Média
16.7,69.0,26.1,75.1,33.4,78.0,12.5,4.4,13.6,117.6,29.6,54.4,29.6,10.6,117.6,Média,Baixa,Média
16.7,69.0,26.1,75.1,33.4,78.0,12.5,4.4,13.6,117.6,29.6,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,69.0,26.1,75.2,33.4,78.1,12.5,4.4,13.6,117.6,29.6,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.8,26.1,75.1,33.4,77.9,12.5,4.4,13.6,117.6,29.6,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.6,26.1,75.2,33.4,77.9,12.5,4.4,13.6,117.6,29.6,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.5,26.1,75.3,33.4,77.9,12.5,4.4,13.6,117.6,29.6,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.5,26.0,75.5,33.4,78.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.6,26.1,75.4,33.4,78.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,68.9,26.0,75.4,33.4,78.2,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,69.0,26.1,75.3,33.4,78.2,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,69.4,26.1,75.3,33.4,78.4,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,69.6,26.0,75.5,33.3,78.6,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,70.0,26.1,75.9,33.4,79.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,70.2,26.0,75.9,33.4,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,70.2,26.1,75.8,33.4,79.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.0,26.0,75.7,33.3,78.8,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.7,70.1,26.0,75.8,33.4,78.9,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.2,26.0,75.9,33.3,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,69.9,26.0,75.8,33.3,78.8,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,69.8,26.0,75.9,33.3,78.8,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,69.9,26.0,75.9,33.3,78.9,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.0,26.0,75.9,33.3,79.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.1,26.0,75.9,33.3,79.0,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.3,26.0,75.9,33.3,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.3,26.0,75.9,33.3,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.3,26.0,75.9,33.3,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.6,70.3,25.9,75.9,33.2,79.1,12.5,4.4,13.6,117.6,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.5,70.3,25.9,75.9,33.2,79.1,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,117.6,Média,Baixa,Média
16.5,70.1,25.9,75.8,33.2,78.9,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,23.4,Média,Baixa,Média
16.5,70.2,25.9,75.8,33.2,79.0,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,23.4,Média,Baixa,Média
16.5,70.3,25.9,75.9,33.2,79.1,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,23.4,Média,Baixa,Média
16.5,70.3,25.9,75.8,33.2,79.0,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,23.4,Média,Baixa,Média
16.5,70.2,25.9,75.9,33.2,79.1,12.5,4.4,13.6,138.4,47.0,54.4,29.6,35.6,23.4,Média,Baixa,Média
